Machine_ID,Timestamp,Temperature,Vibration,Pressure,Run_Time,Oil_Level,Power_Consumption,Product_Rate,Maintenance_Due,Downtime_Flag,Downtime,Quality_Score,Equipment_Age
M3,2024-03-01 22:00:00,82.27,0.256,83.97,7.44,0.802,75.22,101.98,0,0,No,88.28,431
M8,2024-03-01 23:00:00,81.92,0.479,81.06,12.67,0.84,81.73,116.38,0,0,No,92.33,1042
M1,2024-03-02 00:00:00,63.12,0.343,71.17,5.18,0.793,87.37,99.35,0,0,No,85.15,639
M9,2024-03-02 01:00:00,49.75,0.343,91.17,21.23,0.831,93.29,91.63,0,0,No,82.47,1104
M9,2024-03-02 02:00:00,81.16,0.86,106.23,2.05,0.808,75.49,108.69,0,1,Yes,88.48,748
M5,2024-03-02 03:00:00,72.2,0.672,95.84,10.67,0.87,75.72,112.19,0,0,No,94.33,1131
M10,2024-03-02 04:00:00,96.05,0.45,103.96,20.39,0.771,77.77,117.17,0,1,Yes,87.68,455
M4,2024-03-02 05:00:00,104.36,0.634,124.7,14.78,0.997,90.29,99.47,0,1,Yes,77.69,834
M6,2024-03-02 06:00:00,74.6,0.416,89.65,7.02,0.85,80.57,107.13,0,0,No,96.05,517
M7,2024-03-02 07:00:00,67.29,0.522,146.81,10.1,0.758,101.66,111.86,0,0,No,86.34,888
M5,2024-03-02 08:00:00,57.79,0.588,115.1,16.96,0.843,78.39,102.73,0,0,No,86.61,672
M10,2024-03-02 09:00:00,84.38,0.416,96.06,23.36,0.96,97.63,119.79,1,1,Yes,92.85,285
M9,2024-03-02 10:00:00,92.89,0.363,95.61,21.44,0.707,71.07,109.77,0,1,Yes,87.44,322
M3,2024-03-02 11:00:00,75.8,0.745,79.84,8.22,0.904,66.1,128.24,0,0,No,90.67,740
M7,2024-03-02 12:00:00,121.02,0.623,99.49,23.96,0.864,78.99,113.77,0,1,Yes,74.43,390
M10,2024-03-02 13:00:00,82.49,0.049,56.77,0.08,0.751,91.39,71.1,0,0,No,78.59,860
M10,2024-03-02 14:00:00,72.98,0.366,125.12,0.66,0.945,75.23,94.02,0,0,No,91.29,749
M5,2024-03-02 15:00:00,64.4,0.344,43.67,19.77,0.811,73.83,75.73,0,0,No,80.31,427
M7,2024-03-02 16:00:00,79.0,0.376,100.84,4.79,0.788,90.25,90.42,0,0,No,95.35,966
M2,2024-03-02 17:00:00,61.39,0.672,77.12,1.46,0.948,87.05,94.43,0,0,No,85.17,1128
M4,2024-03-02 18:00:00,77.7,0.504,85.98,5.69,0.892,72.08,113.03,1,1,Yes,95.77,930
M2,2024-03-02 19:00:00,82.31,0.222,88.56,10.23,0.969,71.49,93.41,0,0,No,88.5,239
M7,2024-03-02 20:00:00,71.75,0.423,138.51,17.53,0.889,88.29,120.91,0,0,No,89.14,624
M2,2024-03-02 21:00:00,65.55,0.608,77.93,14.98,0.922,63.68,89.97,0,0,No,88.69,1059
M1,2024-03-02 22:00:00,42.22,0.456,118.29,5.7,0.951,90.8,95.67,0,0,No,79.07,1123
M9,2024-03-02 23:00:00,92.16,0.371,123.21,12.08,0.716,86.92,81.4,0,1,Yes,84.2,675
M1,2024-03-03 00:00:00,97.26,0.566,53.23,22.23,0.933,57.19,121.67,0,1,Yes,78.19,304
M8,2024-03-03 01:00:00,81.41,0.824,87.69,19.56,0.884,80.16,123.68,0,1,Yes,87.86,815
M2,2024-03-03 02:00:00,51.58,0.592,129.69,7.76,0.721,60.21,98.02,0,1,Yes,80.51,866
M8,2024-03-03 03:00:00,114.84,0.76,73.7,23.57,0.853,67.95,77.79,0,1,Yes,69.62,391
M3,2024-03-03 04:00:00,68.02,0.384,123.97,17.01,0.725,74.97,96.88,0,1,Yes,89.41,625
M6,2024-03-03 05:00:00,70.67,0.498,99.64,1.5,0.921,67.32,103.48,0,0,No,97.73,342
M3,2024-03-03 06:00:00,58.96,0.494,98.78,0.84,0.864,102.18,90.48,0,0,No,91.62,1053
M7,2024-03-03 07:00:00,48.2,0.524,101.39,4.04,0.986,88.64,135.26,0,0,No,85.85,277
M10,2024-03-03 08:00:00,92.36,0.588,106.85,17.47,0.755,93.67,127.38,0,0,No,88.19,891
M9,2024-03-03 09:00:00,94.3,0.316,80.89,4.41,0.882,78.6,73.77,0,0,No,82.85,924
M2,2024-03-03 10:00:00,72.52,0.629,94.79,12.28,0.763,80.3,82.69,0,0,No,95.13,759
M5,2024-03-03 11:00:00,64.81,0.174,107.41,2.24,0.884,95.81,106.88,0,0,No,86.91,426
M6,2024-03-03 12:00:00,83.21,0.233,103.54,22.1,0.917,84.34,83.92,0,0,No,89.84,1092
M4,2024-03-03 13:00:00,69.76,0.927,106.98,8.26,0.917,86.12,102.74,1,1,Yes,87.44,306
M4,2024-03-03 14:00:00,68.4,0.398,85.63,21.8,0.945,70.89,100.16,0,0,No,91.79,775
M4,2024-03-03 15:00:00,84.74,0.646,112.65,22.68,0.956,70.84,99.41,0,0,No,89.68,439
M2,2024-03-03 16:00:00,77.3,0.84,102.53,0.15,0.723,82.61,115.28,0,1,Yes,91.55,1074
M4,2024-03-03 17:00:00,90.27,0.037,68.39,11.14,0.803,83.73,127.11,0,0,No,76.78,642
M1,2024-03-03 18:00:00,75.21,0.725,89.37,0.59,0.906,70.03,105.94,0,0,No,93.26,279
M6,2024-03-03 19:00:00,61.63,0.63,82.09,21.81,0.85,83.58,81.82,0,0,No,87.14,975
M1,2024-03-03 20:00:00,80.3,0.828,81.83,12.44,0.757,67.78,102.16,0,1,Yes,87.15,499
M10,2024-03-03 21:00:00,71.16,0.264,90.47,1.8,0.866,80.14,91.24,0,0,No,91.45,431
M6,2024-03-03 22:00:00,95.56,0.79,112.27,2.65,0.822,65.63,129.88,0,1,Yes,81.46,320
M1,2024-03-03 23:00:00,96.44,0.352,87.46,9.2,0.817,93.28,110.4,0,1,Yes,83.81,1067
M6,2024-03-04 00:00:00,116.36,0.711,104.5,22.57,0.943,76.89,106.04,0,1,Yes,74.2,297
M10,2024-03-04 01:00:00,66.58,0.493,101.22,16.63,0.822,73.06,109.74,0,0,No,95.4,392
M8,2024-03-04 02:00:00,125.82,0.654,84.42,20.82,0.708,68.54,99.42,1,1,Yes,68.39,492
M2,2024-03-04 03:00:00,80.26,0.51,93.1,8.79,0.717,67.58,118.78,1,1,Yes,95.79,709
M2,2024-03-04 04:00:00,99.4,0.132,117.3,1.04,0.957,84.36,91.44,1,1,Yes,76.99,455
M4,2024-03-04 05:00:00,80.95,-0.124,103.0,23.38,0.988,90.04,114.4,0,0,No,83.94,971
M3,2024-03-04 06:00:00,70.52,0.542,110.98,0.41,0.907,89.04,123.88,0,0,No,94.73,286
M4,2024-03-04 07:00:00,94.93,0.447,125.45,22.74,0.809,93.97,87.79,0,0,No,83.89,420
M7,2024-03-04 08:00:00,77.28,0.58,108.7,8.85,0.982,97.48,105.06,0,0,No,95.53,1128
M1,2024-03-04 09:00:00,93.82,0.45,61.59,0.24,0.899,89.58,106.25,0,0,No,81.9,904
M6,2024-03-04 10:00:00,71.52,0.904,105.41,16.54,0.953,74.97,83.88,0,1,Yes,89.1,950
M3,2024-03-04 11:00:00,110.96,0.546,87.64,23.53,0.93,81.69,79.47,0,1,Yes,78.62,377
M10,2024-03-04 12:00:00,103.18,0.411,136.21,23.18,0.814,57.43,86.26,0,1,Yes,76.88,1073
M7,2024-03-04 13:00:00,71.8,0.567,107.99,3.86,0.844,86.38,99.22,0,0,No,95.45,861
M10,2024-03-04 14:00:00,84.82,0.414,88.05,4.35,0.756,81.49,106.28,1,1,Yes,90.99,1151
M2,2024-03-04 15:00:00,67.9,0.519,111.33,13.57,0.788,95.95,94.46,0,0,No,93.81,402
M2,2024-03-04 16:00:00,110.25,0.257,101.82,15.3,0.933,72.57,128.96,0,1,Yes,77.14,654
M4,2024-03-04 17:00:00,35.04,0.498,65.64,17.75,0.968,85.16,115.39,0,0,No,73.11,412
M1,2024-03-04 18:00:00,85.09,0.404,117.26,4.35,0.917,69.97,106.79,0,0,No,89.59,555
M3,2024-03-04 19:00:00,58.24,0.275,91.89,23.02,0.84,78.9,93.54,0,0,No,85.51,1060
M9,2024-03-04 20:00:00,71.62,0.895,128.41,15.33,0.726,63.65,101.05,1,1,Yes,84.72,455
M7,2024-03-04 21:00:00,88.46,0.283,97.51,20.33,0.717,93.56,116.52,1,1,Yes,88.44,302
M7,2024-03-04 22:00:00,97.61,0.501,128.79,12.96,0.812,90.53,113.8,1,1,Yes,82.91,316
M4,2024-03-04 23:00:00,64.62,0.339,108.5,9.94,0.839,75.27,113.64,0,0,No,89.9,779
M2,2024-03-05 00:00:00,113.54,0.559,119.48,23.45,0.883,82.62,95.45,0,1,Yes,75.64,1004
M4,2024-03-05 01:00:00,57.32,0.245,90.16,13.97,0.702,80.38,92.16,0,1,Yes,84.09,756
M6,2024-03-05 02:00:00,114.24,0.668,107.06,20.8,0.997,73.88,78.59,0,1,Yes,75.61,741
M3,2024-03-05 03:00:00,81.46,0.907,65.48,22.88,0.809,81.23,107.93,0,1,Yes,81.72,694
M1,2024-03-05 04:00:00,76.1,0.332,97.46,16.21,0.954,75.57,77.22,0,0,No,95.58,1003
M8,2024-03-05 05:00:00,69.95,0.743,70.31,13.17,0.86,89.8,99.77,0,0,No,86.67,301
M5,2024-03-05 06:00:00,94.24,0.424,77.14,0.08,0.739,77.89,93.7,0,1,Yes,84.28,851
M5,2024-03-05 07:00:00,91.32,0.801,82.18,0.96,0.939,103.91,103.34,0,1,Yes,82.26,295
M4,2024-03-05 08:00:00,81.65,0.938,113.21,4.82,0.913,79.22,117.48,0,1,Yes,85.28,426
M6,2024-03-05 09:00:00,57.72,0.453,97.05,4.46,0.858,81.13,120.3,1,1,Yes,89.84,332
M3,2024-03-05 10:00:00,64.27,0.196,100.63,6.11,0.854,85.28,110.54,0,0,No,88.43,599
M9,2024-03-05 11:00:00,59.57,0.69,96.51,7.32,0.726,88.37,88.54,1,1,Yes,87.79,380
M5,2024-03-05 12:00:00,41.28,0.545,121.61,8.64,0.897,80.78,99.66,0,0,No,77.92,807
M3,2024-03-05 13:00:00,93.92,0.6,100.08,10.09,0.973,85.06,86.89,0,0,No,88.52,1058
M1,2024-03-05 14:00:00,70.08,0.432,104.98,2.37,0.728,81.83,90.19,0,1,Yes,95.19,390
M10,2024-03-05 15:00:00,69.92,0.323,88.59,1.02,0.779,72.21,107.24,0,0,No,91.64,432
M6,2024-03-05 16:00:00,97.44,0.732,122.99,16.17,0.971,69.52,85.39,0,1,Yes,79.54,583
M2,2024-03-05 17:00:00,67.86,0.564,124.49,12.9,0.785,86.99,93.18,0,0,No,90.25,797
M3,2024-03-05 18:00:00,62.39,0.211,99.26,10.66,0.896,95.17,83.95,0,0,No,87.77,1160
M1,2024-03-05 19:00:00,71.63,0.637,88.31,15.23,0.86,63.69,109.87,0,0,No,93.23,803
M9,2024-03-05 20:00:00,58.01,0.597,67.68,19.86,0.879,65.65,94.59,0,0,No,83.1,419
M8,2024-03-05 21:00:00,80.17,0.435,82.63,10.26,0.825,65.56,66.75,0,0,No,92.64,893
M2,2024-03-05 22:00:00,69.4,0.824,56.66,15.39,0.79,87.75,124.5,0,1,Yes,82.05,575
M8,2024-03-05 23:00:00,80.87,0.376,81.79,22.89,0.715,88.59,115.2,0,1,Yes,90.95,464
M9,2024-03-06 00:00:00,79.31,0.466,107.14,20.15,0.923,70.24,69.77,0,0,No,95.74,589
M1,2024-03-06 01:00:00,73.41,0.654,98.99,10.22,0.924,102.06,111.02,0,0,No,95.93,383
M5,2024-03-06 02:00:00,76.25,0.515,146.47,15.47,0.901,76.15,122.84,0,0,No,89.77,904
M8,2024-03-06 03:00:00,67.2,0.223,92.58,4.25,0.893,94.36,97.2,0,0,No,89.08,298
M2,2024-03-06 04:00:00,69.62,0.537,91.02,13.45,0.773,88.09,102.24,0,0,No,94.78,267
M4,2024-03-06 05:00:00,88.53,0.417,121.26,23.55,0.707,70.42,95.22,0,1,Yes,87.33,490
M7,2024-03-06 06:00:00,72.26,0.671,61.46,12.44,0.943,75.82,107.8,0,0,No,87.5,1087
M3,2024-03-06 07:00:00,90.56,0.53,70.36,22.26,0.847,71.28,115.5,0,0,No,85.69,557
M5,2024-03-06 08:00:00,64.85,0.519,113.28,9.78,0.792,66.56,82.13,0,0,No,91.89,465
M8,2024-03-06 09:00:00,108.08,0.29,96.09,23.97,0.731,77.47,89.41,0,1,Yes,78.48,414
M10,2024-03-06 10:00:00,76.45,0.454,96.55,13.9,0.719,68.01,101.52,0,1,Yes,97.66,828
M3,2024-03-06 11:00:00,67.44,0.694,81.26,1.01,0.805,78.25,104.65,0,0,No,88.59,374
M4,2024-03-06 12:00:00,80.17,0.345,104.8,14.08,0.941,99.33,106.11,0,0,No,93.35,499
M9,2024-03-06 13:00:00,73.88,0.493,83.84,6.59,0.976,86.97,97.11,0,0,No,96.08,447
M7,2024-03-06 14:00:00,48.99,0.313,101.45,0.78,0.969,74.43,86.77,0,0,No,82.96,1089
M1,2024-03-06 15:00:00,80.11,0.263,76.83,19.7,0.976,73.61,114.78,0,0,No,88.07,497
M4,2024-03-06 16:00:00,59.71,0.483,96.35,6.62,0.972,75.99,81.68,0,0,No,91.28,651
M4,2024-03-06 17:00:00,89.02,0.535,140.5,19.12,0.858,100.71,92.62,0,0,No,84.2,800
M9,2024-03-06 18:00:00,71.37,0.899,91.5,6.92,0.766,69.12,100.27,0,1,Yes,88.51,1130
M6,2024-03-06 19:00:00,86.7,0.409,97.36,4.66,0.939,79.98,107.28,0,0,No,91.8,362
M9,2024-03-06 20:00:00,78.66,0.49,95.95,23.37,0.764,84.65,95.62,0,0,No,97.16,1135
M6,2024-03-06 21:00:00,76.05,0.25,103.49,8.68,0.78,92.15,111.3,0,0,No,93.78,670
M6,2024-03-06 22:00:00,93.15,0.622,109.36,14.43,0.77,76.67,118.76,0,0,No,86.6,459
M5,2024-03-06 23:00:00,70.96,0.58,105.14,14.64,0.854,70.37,90.66,0,0,No,95.36,419
M5,2024-03-07 00:00:00,66.14,0.798,105.59,13.45,0.797,82.9,105.87,0,0,No,88.5,528
M2,2024-03-07 01:00:00,101.79,0.722,96.38,21.95,0.746,93.15,103.69,0,1,Yes,81.43,752
M8,2024-03-07 02:00:00,84.53,0.57,102.01,16.19,0.836,77.27,94.88,0,0,No,93.43,411
M8,2024-03-07 03:00:00,66.77,0.406,95.72,9.69,0.962,71.61,71.41,0,0,No,93.15,473
M1,2024-03-07 04:00:00,54.26,0.541,63.75,20.7,0.871,81.1,105.31,0,0,No,81.56,473
M8,2024-03-07 05:00:00,65.85,0.478,152.61,4.35,0.964,63.76,106.96,0,0,No,84.46,1143
M5,2024-03-07 06:00:00,85.16,0.691,114.56,13.06,0.759,77.81,116.31,0,0,No,88.19,1021
M2,2024-03-07 07:00:00,76.05,0.665,80.41,22.81,0.75,91.78,94.97,0,0,No,92.25,344
M2,2024-03-07 08:00:00,74.84,0.441,104.6,15.01,0.873,88.75,89.99,0,0,No,97.81,788
M6,2024-03-07 09:00:00,65.14,0.208,73.08,19.61,0.839,78.56,86.28,0,0,No,83.84,949
M9,2024-03-07 10:00:00,46.02,0.767,90.12,15.69,0.898,96.59,55.03,0,0,No,78.2,422
M1,2024-03-07 11:00:00,77.84,0.616,70.36,20.14,0.938,99.1,93.93,0,0,No,90.32,653
M6,2024-03-07 12:00:00,102.12,0.436,98.98,22.67,0.925,86.64,141.5,0,1,Yes,84.96,958
M9,2024-03-07 13:00:00,39.45,0.609,68.37,6.55,0.983,65.32,119.06,0,0,No,73.73,406
M8,2024-03-07 14:00:00,78.78,0.515,107.77,4.07,0.819,61.2,85.12,0,0,No,96.26,403
M6,2024-03-07 15:00:00,57.21,0.764,113.64,11.62,0.762,93.83,92.28,0,0,No,83.1,1055
M3,2024-03-07 16:00:00,84.13,0.114,83.46,16.84,0.865,82.45,92.18,0,0,No,84.41,1071
M8,2024-03-07 17:00:00,85.71,0.421,103.22,5.45,0.733,96.36,120.98,1,1,Yes,92.41,520
M9,2024-03-07 18:00:00,72.42,0.82,82.4,0.1,0.787,66.61,133.37,0,1,Yes,88.79,928
M1,2024-03-07 19:00:00,72.45,0.613,110.23,8.23,0.762,78.39,101.35,0,0,No,94.43,929
M9,2024-03-07 20:00:00,75.49,0.855,86.23,23.25,0.819,90.29,103.96,0,1,Yes,89.91,1117
M6,2024-03-07 21:00:00,54.82,0.256,115.78,16.68,0.733,72.7,107.81,0,1,Yes,81.87,667
M6,2024-03-07 22:00:00,100.47,0.714,63.77,9.63,0.71,90.15,99.76,0,1,Yes,75.73,581
M4,2024-03-07 23:00:00,62.02,0.702,79.9,4.62,0.897,78.77,104.23,1,1,Yes,85.44,620
M1,2024-03-08 00:00:00,98.52,0.164,77.82,8.55,0.883,80.28,100.72,0,1,Yes,77.08,550
M10,2024-03-08 01:00:00,62.11,0.441,104.07,4.08,0.913,68.16,107.17,0,0,No,91.56,803
M8,2024-03-08 02:00:00,82.88,0.479,111.1,2.55,0.898,82.51,69.97,0,0,No,93.41,404
M2,2024-03-08 03:00:00,69.52,0.176,105.61,21.76,0.734,101.93,92.81,0,1,Yes,89.66,1108
M1,2024-03-08 04:00:00,99.42,0.445,89.82,23.94,0.787,83.88,82.25,1,1,Yes,84.66,1109
M2,2024-03-08 05:00:00,70.12,0.675,44.1,3.94,0.739,72.08,110.35,0,1,Yes,82.89,846
M1,2024-03-08 06:00:00,70.31,0.422,100.77,1.31,0.953,93.96,88.22,0,0,No,95.94,798
M1,2024-03-08 07:00:00,84.15,0.548,115.76,7.91,0.924,72.38,76.53,0,0,No,91.3,536
M9,2024-03-08 08:00:00,67.96,0.55,153.61,11.08,0.76,97.21,73.17,1,1,Yes,84.76,1117
M1,2024-03-08 09:00:00,53.58,0.498,91.51,4.92,0.802,67.25,106.74,0,0,No,87.54,1114
M4,2024-03-08 10:00:00,86.42,0.359,86.69,7.23,0.99,82.73,86.07,0,0,No,88.81,988
M10,2024-03-08 11:00:00,57.81,0.632,106.41,4.82,0.878,95.26,97.93,0,0,No,87.49,571
M6,2024-03-08 12:00:00,82.75,0.183,94.88,18.58,0.94,71.33,123.74,0,0,No,88.75,826
M7,2024-03-08 13:00:00,89.59,0.502,125.51,17.1,0.779,80.83,105.63,0,0,No,87.57,1037
M2,2024-03-08 14:00:00,69.37,0.777,83.84,15.24,0.763,91.57,92.35,0,0,No,88.41,469
M6,2024-03-08 15:00:00,92.74,0.411,95.02,9.29,0.935,57.44,82.37,0,0,No,88.35,1052
M7,2024-03-08 16:00:00,98.67,0.355,117.52,21.82,0.906,89.27,106.52,1,1,Yes,81.75,1014
M10,2024-03-08 17:00:00,77.47,0.645,106.17,23.27,0.904,79.12,98.06,0,0,No,94.63,848
M10,2024-03-08 18:00:00,96.02,0.533,123.22,4.17,0.866,94.42,108.68,0,1,Yes,84.19,558
M2,2024-03-08 19:00:00,57.87,0.649,91.27,5.35,0.869,71.73,64.25,0,0,No,86.71,661
M2,2024-03-08 20:00:00,69.35,0.508,125.27,12.62,0.921,66.13,117.06,0,0,No,91.97,450
M10,2024-03-08 21:00:00,71.91,0.022,66.72,2.19,0.781,74.57,74.31,0,0,No,82.24,346
M7,2024-03-08 22:00:00,84.08,0.736,67.52,10.47,0.806,74.36,92.74,0,0,No,84.25,639
M1,2024-03-08 23:00:00,91.73,0.914,125.58,13.96,0.961,77.94,120.85,1,1,Yes,78.24,426
M8,2024-03-09 00:00:00,90.79,0.757,100.15,12.53,0.793,75.31,66.5,0,0,No,86.94,479
M3,2024-03-09 01:00:00,78.36,-0.208,118.42,7.94,0.864,59.92,98.7,0,0,No,80.48,1109
M6,2024-03-09 02:00:00,70.8,0.59,101.99,13.02,0.911,79.05,95.88,0,0,No,95.7,874
M9,2024-03-09 03:00:00,57.13,0.407,99.86,23.01,1.0,82.32,99.57,0,0,No,89.17,462
M6,2024-03-09 04:00:00,55.29,0.283,73.44,4.94,0.831,78.07,105.34,0,0,No,80.49,920
M9,2024-03-09 05:00:00,101.5,0.525,99.46,15.72,0.828,82.87,100.23,0,1,Yes,86.15,389
M7,2024-03-09 06:00:00,47.46,0.47,127.23,1.04,0.953,80.85,79.9,0,0,No,80.19,421
M9,2024-03-09 07:00:00,63.23,0.602,101.13,1.59,0.942,66.18,101.46,0,0,No,91.86,760
M2,2024-03-09 08:00:00,92.17,0.511,113.64,13.24,0.919,76.99,99.73,0,0,No,88.46,683
M8,2024-03-09 09:00:00,78.15,0.276,113.09,2.52,0.839,81.14,99.1,0,0,No,91.33,447
M8,2024-03-09 10:00:00,88.92,0.385,79.75,0.54,0.797,77.63,131.29,0,0,No,86.68,389
M2,2024-03-09 11:00:00,83.14,0.352,117.14,4.12,0.883,65.07,120.06,0,0,No,89.55,428
M4,2024-03-09 12:00:00,97.04,0.157,93.73,13.56,0.963,92.23,127.41,1,1,Yes,80.86,575
M7,2024-03-09 13:00:00,79.43,0.226,94.81,16.88,0.965,70.28,105.16,0,0,No,91.26,324
M4,2024-03-09 14:00:00,84.95,0.458,141.95,4.86,0.733,67.58,126.78,1,1,Yes,85.79,944
M4,2024-03-09 15:00:00,64.14,0.785,111.95,16.04,0.829,80.41,87.16,0,0,No,86.48,384
M6,2024-03-09 16:00:00,83.79,0.393,87.23,4.38,0.839,76.84,94.61,0,0,No,90.91,1123
M10,2024-03-09 17:00:00,69.06,0.349,101.29,14.72,0.993,86.01,91.3,0,0,No,93.74,1167
M6,2024-03-09 18:00:00,68.2,0.264,100.73,9.89,0.903,88.73,92.56,1,1,Yes,91.73,566
M10,2024-03-09 19:00:00,88.42,0.506,133.72,15.69,0.822,87.21,100.62,1,1,Yes,86.42,598
M3,2024-03-09 20:00:00,106.23,0.736,100.79,23.88,0.708,79.98,103.06,0,1,Yes,79.51,509
M9,2024-03-09 21:00:00,120.39,0.901,144.16,22.51,0.87,85.53,106.46,0,1,Yes,60.46,788
M10,2024-03-09 22:00:00,99.35,0.557,74.07,0.1,0.729,64.4,126.17,0,1,Yes,81.5,345
M2,2024-03-09 23:00:00,106.51,0.528,99.35,21.25,0.95,90.94,77.13,0,1,Yes,83.55,406
M6,2024-03-10 00:00:00,49.19,0.391,84.74,1.6,0.926,75.95,81.92,1,1,Yes,81.87,879
M7,2024-03-10 01:00:00,122.9,0.425,90.1,22.87,0.838,99.7,63.37,0,1,Yes,72.57,922
M9,2024-03-10 02:00:00,88.77,0.626,90.54,6.76,0.829,91.25,87.37,0,0,No,88.71,575
M3,2024-03-10 03:00:00,63.51,0.437,85.77,9.17,0.969,78.03,93.34,0,0,No,90.15,309
M10,2024-03-10 04:00:00,85.93,0.468,134.6,2.2,0.787,80.21,89.52,0,0,No,86.96,1115
M3,2024-03-10 05:00:00,59.44,0.495,128.45,2.69,0.775,91.84,82.92,0,0,No,86.43,931
M7,2024-03-10 06:00:00,84.28,0.382,108.05,17.44,0.982,57.4,101.34,0,0,No,91.39,384
M4,2024-03-10 07:00:00,66.31,0.485,90.51,22.66,0.943,78.4,94.2,0,0,No,93.46,1044
M8,2024-03-10 08:00:00,62.88,0.096,86.34,14.66,0.946,97.01,86.73,0,0,No,83.13,889
M7,2024-03-10 09:00:00,85.65,0.61,114.84,17.18,0.759,88.45,102.27,0,0,No,89.51,545
M5,2024-03-10 10:00:00,91.09,0.97,106.0,18.29,0.743,71.62,91.4,0,1,Yes,81.35,507
M7,2024-03-10 11:00:00,79.88,0.39,97.1,6.31,0.708,83.14,117.35,0,1,Yes,94.77,1147
M3,2024-03-10 12:00:00,70.71,0.575,110.82,1.09,0.771,70.23,97.55,0,0,No,94.19,888
M2,2024-03-10 13:00:00,43.28,0.67,117.82,0.04,0.932,76.59,94.75,0,0,No,77.17,476
M6,2024-03-10 14:00:00,71.86,0.756,96.92,8.42,0.772,83.34,103.92,0,0,No,92.7,267
M2,2024-03-10 15:00:00,83.0,0.447,84.25,5.8,0.919,85.1,69.91,0,0,No,91.79,473
M3,2024-03-10 16:00:00,70.25,0.139,73.58,1.5,0.776,87.29,118.2,0,0,No,85.13,956
M6,2024-03-10 17:00:00,74.66,0.553,105.01,4.31,0.819,92.34,111.77,0,0,No,97.76,847
M5,2024-03-10 18:00:00,72.22,0.526,143.34,2.99,0.995,68.06,88.1,0,0,No,89.42,561
M8,2024-03-10 19:00:00,84.21,0.431,77.79,21.96,0.773,80.24,83.04,1,1,Yes,89.57,809
M9,2024-03-10 20:00:00,76.14,0.473,121.99,3.37,0.813,71.5,84.85,0,0,No,94.5,1049
M3,2024-03-10 21:00:00,70.91,0.529,86.49,12.9,0.79,76.01,78.85,0,0,No,94.68,760
M10,2024-03-10 22:00:00,96.65,0.572,90.52,14.23,0.733,72.46,74.55,0,1,Yes,85.83,314
M3,2024-03-10 23:00:00,41.9,0.564,118.3,13.04,0.847,84.99,78.36,0,0,No,78.51,584
M3,2024-03-11 00:00:00,66.81,0.456,94.89,2.38,0.814,90.53,60.29,0,0,No,94.01,371
M6,2024-03-11 01:00:00,61.95,0.577,104.97,7.65,0.908,91.07,94.55,0,0,No,90.94,845
M1,2024-03-11 02:00:00,78.29,0.443,104.58,1.23,0.945,68.95,97.95,0,0,No,96.3,559
M7,2024-03-11 03:00:00,76.16,0.628,86.52,9.5,0.863,78.77,119.22,0,0,No,94.16,882
M1,2024-03-11 04:00:00,99.33,0.375,117.9,4.53,0.71,68.67,114.81,0,1,Yes,81.74,984
M5,2024-03-11 05:00:00,104.27,0.515,98.77,13.48,0.886,68.34,88.99,0,1,Yes,84.83,484
M10,2024-03-11 06:00:00,63.4,0.175,72.23,16.63,0.717,73.38,96.29,0,1,Yes,82.15,386
M8,2024-03-11 07:00:00,75.01,0.426,82.15,12.77,0.885,83.43,116.55,0,0,No,94.95,456
M4,2024-03-11 08:00:00,77.94,0.613,37.67,10.42,0.906,85.19,93.27,0,0,No,83.79,373
M5,2024-03-11 09:00:00,63.03,0.293,101.04,9.3,0.759,86.54,102.56,0,0,No,89.67,375
M4,2024-03-11 10:00:00,101.31,0.436,126.08,20.2,0.946,85.92,90.91,0,1,Yes,80.35,486
M4,2024-03-11 11:00:00,71.41,0.019,79.06,5.26,0.973,71.52,100.59,0,0,No,84.39,903
M8,2024-03-11 12:00:00,58.99,0.226,111.71,17.62,0.944,91.83,101.26,0,0,No,84.18,1077
M2,2024-03-11 13:00:00,70.81,0.279,108.61,18.18,0.792,88.03,94.77,0,0,No,91.76,416
M1,2024-03-11 14:00:00,60.03,0.52,84.96,10.06,0.876,75.87,115.99,1,1,Yes,89.1,766
M3,2024-03-11 15:00:00,90.55,0.567,130.73,7.14,0.974,76.25,87.04,1,1,Yes,84.75,784
M9,2024-03-11 16:00:00,103.52,0.489,94.55,11.29,0.796,73.42,101.73,0,1,Yes,84.42,535
M4,2024-03-11 17:00:00,78.67,0.423,140.21,2.24,0.946,67.08,126.75,0,0,No,88.59,1141
M10,2024-03-11 18:00:00,76.67,0.424,67.29,1.1,0.703,86.66,104.67,0,1,Yes,91.11,1126
M5,2024-03-11 19:00:00,77.29,0.643,94.62,2.68,0.701,88.22,88.05,0,1,Yes,94.92,388
M2,2024-03-11 20:00:00,92.73,0.543,96.99,4.49,0.928,70.74,105.21,0,0,No,89.68,1145
M4,2024-03-11 21:00:00,92.41,0.433,99.19,12.1,0.928,67.68,136.48,0,0,No,89.8,826
M2,2024-03-11 22:00:00,87.92,0.759,114.33,20.38,0.937,70.63,100.59,0,0,No,85.5,796
M2,2024-03-11 23:00:00,78.79,0.89,167.96,5.66,0.979,81.1,111.9,0,1,Yes,76.71,321
M4,2024-03-12 00:00:00,101.75,0.251,109.1,22.44,0.735,66.18,100.08,0,1,Yes,79.82,654
M6,2024-03-12 01:00:00,69.52,0.605,100.48,22.92,0.77,91.28,104.13,0,0,No,95.07,1137
